product_name,rating,message
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,"Pesennya 3. Dikirim 3 sepatu tetapi mungkin pas pengiriman tidak di cek Lagi. Cuma ada 2 tali sepatunya, yg satu nya lagi tidak ada tali sepatunya. Mungkin suruh pake rafia x 😂"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Sesuai sih SM hargany
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Beda produk tidak sesuai gambar poto
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"telapak kaki bawah keras,sepertinya tidak lama bertahan.lem nya dah mulai terbuka sedikit"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Kecewa , psen no 40 datangnya no 36, dan warnanya pun beda."
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Mantap..ada Harga-ada KuaLitas,di pake seHari langsung jeboL ini mah 🤣😂🤣😂🤣"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Jauh banget sama iklannya di iklan bawahnya karet yg Dateng bawahnya plastik kata seler kelas 2 pake nomer 33 nggak taunya bisa dipake emaknya🤦🤦🤦
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,"Dikirim tanpa kardus, kualitas kurang bagus....memang murah sih, cuma cucu saya komplain, nggak mau pake"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,"Bahan tipis, alas bawah keras, harga murah si"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Klo no 38 kecil bgt kaya  no  37  gimn sih
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,ditulis ukuran 40 tp lbh zpt ukuran 38.
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Lumayan lah sesuai dengan harga nya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,barang tidak sesuai foto pengiriman lama
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Sepatunya panjang nya pas tp lebar nya kurang
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,Sepatu dikirim tidak ada talinya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,sepatutnya tidak ada talinya kak
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,"Mengecewakn, barang tidak sesuai"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,GK sesuai anakku GK mau&#39; pakai
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Sebarangnya sesuai denga  harganya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,produk sangat tidak bagus.
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,"Kwalitas,sesuai harga tidak lebih dari itu.."
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Puas barang sesuai pesanan dn pengiriman cepat
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Sepatu nya agak tipis mudah mudahan bisa tahan
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Alhamdulillah dh sampai sesuai..
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Sepatunya sesuai TPI gak nyaman di pake ya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,gak sesuai ekspektasi seperti diklan
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"baru seminggu dipakai sudah jebol lemnya, ya sesuai harga si"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,"Sangat kecewa 
tdk amanah !!!"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,ukuran tidak sesuai . no 35 kaya no 32 kecil banget
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Koq ngak ada merk sneakers 😓
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Kirim y gak pake kotak mudah2n bs awet
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,sepatu baru di pakai 7 hari udah rusak
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,barang sesuai pesanan.....mantaaap..
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,rusak
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Bentuk dan ukuran: Masih kurang besar
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Lumayan sesuai ada harga ada kwalitas
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Ukuran 43.tapi kecil gk muat di kaki saya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,terima ksh byk.brgnya sdh mendarat
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,Tapak sepatunya keras banget
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,"Di mintak 41,di kirem 40 aduh kecil"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Bgus.... Tp agk kegedean dkit
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Lutan tapi ke kecilan jadi bikin sakit kaki
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Bahann kainnya keren tapi soul nya tipis
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,bawah sepatunya kayanya licin deh
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Barangnya jelek kaya kuda klo d pake bunyi
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,Sakit kalo di pake ank q GX mau
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Sepatunya lumayanlah buat cadangan kalau sepatu basah,kalau kualitas kurang ya karena sol sepatu keras dan licin saat dipakai berjalan bisa buat terpeleset jadi hati hati aja menggunakan nya tapi klau soalnya karet pasti kerenn anti slip dan aman"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,sesuai harga suka 🥰🥰thank you
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,"Sesuai harga sih ya 
Sepatunya kaku"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Bentuk dan ukuran: ukuran tidaklah standart... biasanya ukuran 43 pas cenderung longgar... tapi sepatu nya ngepres banget...
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Sepatu sdh pas ukuran cuma agak kaku,kiranya empuk"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Mohon maaf KK.knapa ya di harga nya sepatu 35rb .tapi pas saya bayar jdi 48rb ..sepatu nya sih bagus .cuma kekecilan dianak saya .apa bisa ditukar nomer nya terimakasih 🙏🙏🙏
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Bungkus paket sobek kurang rapih
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,Masa gua di kasih sepatu orok
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,lemnya ngelupas di soul nya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Ukuran sdh coba turunkan 1 nomor ttp longgar, karet sepatu keras tdk bagus."
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Maaf kasih bintang 2 model oke cuma sayang kurang sesuai iklan..bawahan nya keras dan licin ..ya wajar sih sesuai harga..
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Sol nya keras dan licin,sepadan SM harganya,jgn kmakan iklan deh"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Lumayan lah
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Mf sy ksih 2 bintang, karna katanya bawah bahan karet bagus, ternyata bahan nya licin di aspal"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Ka pesanan saya udah nyapai,tapi ukuran&#34;y kecil ini bukan 35 yg ada 32,di iklan&#34;y bagus banget kenyataan&#34;y bahan&#34;y keras😀🫢"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"barang sudah diterima,tp ga sesuai yg diharapkan ternyata sm aja kyk sepatu yg kmrin prnh saya bli d toko serba 35 ga tahan 2 hr pke udh rusak hancur, inipun sm br j nymp udh rusak lem telapaknya udh kebuka mna kcil lg ukurannya 34 tp kcil mungkin 33 kli ukuran yg di kirim"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Ngak pake kotak bahanya ngak sesuai dengan vidio, ternyata sepatu anak2 padahal maunya untuk ukuran dewasa"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Bener2 murah baik harga maupun kwalitas ...di pke ga empuk alias kemlatak.
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Sepatu sekali pake ini... Langsung jebol
Daya tahan pakai: Sesuai harga ga tahan lama lemnya lgsung jebol"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Sepatunya sudah sampe..
Tidak sesuai dgn yg digambar..
Emang murah tp sayang sepatunya jelek TDK sesuai harapan."
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Ngk sama seperti yg di gambar, harga murah kwalitas juga mura"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Barang bagus,, TPI sayang sya minta no 40 masak di kasih no 38, aduuuh."
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Bentuk dan ukuran: Zize kecil gk sesuai pengiriman lama
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Sepatunyh bagus sih tapi ko no beda 1 yg 1, 31 yg 1,32"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Sangat kecewa tdk sesuai iklannya, iklannya bagus bahannya tp yg datang sebaliknya"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Tak sesuai dengan gambar kecewa size 34 kekecilan tak muat di kaki anak saya yang biasanya size 33 malah naikkan 1 angka malah kekecilan
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Kurang memuaskan dikarenakan lem perekat nya pada copot
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Sepatunya tidak muat kak pdhal ikutin live disarankn  dg ukuran tersebut, barang sampai nyampai mlh tidak muat"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Pantesan harga segitu,murah nya,ternyatatapak kakinya kaku,GK lentur"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Parah bos masa iya tali putus di kirim aja😡😡lain x cek lagi bos kl mo ngirim barang, sesuai harga sepatunya jelek di gambar aja bagus☹️☹️"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Sepatunya sesuai dgn pesanan tpi kok brangnya ngk bagus sobek2 dlmnya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Sepatunya ga sesuai dengan yg di tampilkan waktu jualan online y, yg dikirimkan ga cocok, kecewa banget beli di toko ini"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Tidak sama dengan di gambar nya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Maaf baru kasih ulasan. ,tidak sesuai dengan gambar 🙏"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,ya allah.. ga banget... beda sama gambar.. nyesek beli sepatu murah ya begini..
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,alas bwh gak di sol atw d jahit
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,Beli satu kok kirim duwa
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Kurang rapi lubang tali cpt copot
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Sesuai harga kok sama kualitasnya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Dikirim tanpa dus dan bahan tipis
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Masa size 35 kecil bngt ank saya SMP atuh gk muat
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Daya tahan pakai: Lumayan
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,👍👍👍👍👍👍👍👍
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Paket sesuai pesanan.makasih ya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,Kebesaran
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Produk lumayan sesuai dengan harganya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,lumayanlah buat harga sgtu mah sesuai
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",1.0,MINTA 37 YG DTNG 34👎
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,kurang nempel lem pinggir nya
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Ukurannya kecil dan tidak sesuai
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,mayanlah dengan harga segitu👍
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Lumayan sih harga segitu
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",2.0,"Kurang bagus, lemnya tidak rapi
Kecewa"
"SEPATU SNEAKERS TERBARU F04 BEST STRIP READY SIZE ( 30-35 ) - ( 36-40 ) - ( 41-42 ) ALASCO PUSAT SEPATU BOGOR - F04 BEST STRIP - HITAM, 30",3.0,Barang dah sampai kurir okeeeeeeee
